Source_Id,Target_Id,Type,Weight
40434,15163,Directed,2
42470,15163,Directed,2
41484,15165,Directed,2
16361,15166,Directed,2
6451,15167,Directed,2
42148,15167,Directed,2
26912,15168,Directed,2
40641,15169,Directed,2
16464,15170,Directed,2
42914,15171,Directed,2
43289,15172,Directed,2
32611,15173,Directed,2
32596,15174,Directed,2
42742,15175,Directed,2
40879,15176,Directed,2
42127,15176,Directed,2
40931,15178,Directed,2
42377,15178,Directed,2
8660,15179,Directed,2
42960,15179,Directed,2
41641,15181,Directed,2
43289,15182,Directed,2
42692,15183,Directed,2
14098,15184,Directed,2
24754,15185,Directed,2
40864,15185,Directed,2
43300,15186,Directed,2
32610,15187,Directed,2
42985,15187,Directed,2
38009,15188,Directed,2
42330,15188,Directed,2
42541,15189,Directed,2
41188,15190,Directed,2
42291,15191,Directed,2
40902,15192,Directed,2
32610,15193,Directed,2
32611,15193,Directed,2
42610,15194,Directed,2
42914,15195,Directed,2
32613,15196,Directed,2
40859,15197,Directed,2
40596,15198,Directed,2
42037,15199,Directed,2
27755,15200,Directed,2
43244,15201,Directed,2
41252,15202,Directed,2
42063,15202,Directed,2
40527,15203,Directed,2
17403,15204,Directed,2
39619,15205,Directed,2
14123,15206,Directed,2
40836,15207,Directed,2
42063,15207,Directed,2
42449,15208,Directed,2
40584,15209,Directed,2
4795,15210,Directed,2
42114,15211,Directed,2
42918,15212,Directed,2
24754,15213,Directed,2
42451,15213,Directed,2
54,15214,Directed,2
42968,15215,Directed,2
32610,15216,Directed,2
11424,15217,Directed,2
42918,15218,Directed,2
33910,15219,Directed,2
36719,15220,Directed,2
6305,15221,Directed,2
6154,15222,Directed,2
43173,15223,Directed,2
32611,15224,Directed,2
41748,15226,Directed,2
43289,15227,Directed,2
29638,15228,Directed,2
39619,15229,Directed,2
42621,15230,Directed,2
40584,15231,Directed,2
40931,15232,Directed,2
38009,15233,Directed,2
24754,15235,Directed,2
9358,15236,Directed,2
42541,15236,Directed,2
40966,15237,Directed,2
40832,15238,Directed,2
40943,15239,Directed,2
42918,15239,Directed,2
11512,15240,Directed,2
39619,15241,Directed,2
41667,15242,Directed,2
32871,15243,Directed,2
42053,15244,Directed,2
41010,15245,Directed,2
32611,15246,Directed,2
39088,15246,Directed,2
1372,15247,Directed,2
32611,15248,Directed,2
30889,15249,Directed,2
43198,15250,Directed,2
40641,15252,Directed,2
8954,15253,Directed,2
8236,15254,Directed,2
2469,15255,Directed,2
36719,15256,Directed,2
14123,15257,Directed,2
11744,15259,Directed,2
26814,15260,Directed,2
29702,15261,Directed,2
40358,15262,Directed,2
39088,15263,Directed,2
21003,15264,Directed,2
23475,15264,Directed,2
43287,15265,Directed,2
41372,15266,Directed,2
40681,15267,Directed,2
5683,15268,Directed,2
19773,15268,Directed,2
24754,15268,Directed,2
27911,15268,Directed,2
40584,15268,Directed,2
40800,15268,Directed,2
41018,15268,Directed,2
42291,15268,Directed,2
42960,15268,Directed,2
42610,15269,Directed,2
41639,15271,Directed,2
21127,15272,Directed,2
43355,15273,Directed,2
43289,15274,Directed,2
8894,15275,Directed,2
40641,15275,Directed,2
42449,15277,Directed,2
40032,15278,Directed,2
40032,15279,Directed,2
27239,15280,Directed,2
32610,15281,Directed,2
42610,15282,Directed,2
36719,15283,Directed,2
42470,15283,Directed,2
42384,15284,Directed,2
40408,15285,Directed,2
43017,15286,Directed,2
29292,15287,Directed,2
32610,15288,Directed,2
42451,15289,Directed,2
15087,15290,Directed,2
41775,15291,Directed,2
42037,15292,Directed,2
42127,15293,Directed,2
8954,15294,Directed,2
14576,15295,Directed,2
19343,15296,Directed,2
32871,15297,Directed,2
41494,15298,Directed,2
6801,15299,Directed,2
38332,15300,Directed,2
41491,15301,Directed,2
32610,15302,Directed,2
42512,15303,Directed,2
21127,15304,Directed,2
30084,15305,Directed,2
43300,15306,Directed,2
43355,15306,Directed,2
41494,15307,Directed,2
41494,15308,Directed,2
4775,15309,Directed,2
17529,15310,Directed,2
1780,15311,Directed,2
29528,15312,Directed,2
23475,15313,Directed,2
42805,15314,Directed,2
9358,15315,Directed,2
41449,15315,Directed,2
12982,15316,Directed,2
6303,15317,Directed,2
18110,15317,Directed,2
38315,15317,Directed,2
41494,15318,Directed,2
41992,15319,Directed,2
41175,15320,Directed,2
42377,15321,Directed,2
31123,15322,Directed,2
32610,15323,Directed,2
42052,15323,Directed,2
43165,15323,Directed,2
30153,15324,Directed,2
42127,15325,Directed,2
42882,15326,Directed,2
40461,15327,Directed,2
43259,15327,Directed,2
42914,15328,Directed,2
3556,15329,Directed,2
39619,15330,Directed,2
40358,15331,Directed,2
42187,15331,Directed,2
4279,15332,Directed,2
42097,15332,Directed,2
43432,15332,Directed,2
39972,15333,Directed,2
41742,15334,Directed,2
39088,15335,Directed,2
2469,15336,Directed,2
41494,15336,Directed,2
468,15337,Directed,2
32871,15337,Directed,2
42285,15338,Directed,2
15531,15339,Directed,2
39619,15339,Directed,2
41091,15341,Directed,2
12982,15342,Directed,2
27755,15343,Directed,2
19196,15344,Directed,2
14540,15345,Directed,2
41091,15346,Directed,2
43259,15347,Directed,2
24754,15348,Directed,2
36719,15349,Directed,2
16897,15350,Directed,2
40584,15350,Directed,2
43337,15350,Directed,2
21678,15351,Directed,2
42599,15351,Directed,2
43198,15352,Directed,2
41494,15353,Directed,2
42291,15354,Directed,2
42610,15355,Directed,2
838,15356,Directed,2
19245,15356,Directed,2
1355,15357,Directed,2
38016,15358,Directed,2
42470,15359,Directed,2
41188,15360,Directed,2
40930,15361,Directed,2
41393,15362,Directed,2
17670,15363,Directed,2
40966,15363,Directed,2
39038,15364,Directed,2
41421,15364,Directed,2
41924,15364,Directed,2
40902,15365,Directed,2
17670,15366,Directed,2
35949,15367,Directed,2
40547,15368,Directed,2
41091,15369,Directed,2
32871,15370,Directed,2
13549,15371,Directed,2
29893,15371,Directed,2
41501,15372,Directed,2
37841,15373,Directed,2
8236,15375,Directed,2
17670,15375,Directed,2
42610,15376,Directed,2
42993,15376,Directed,2
23758,15377,Directed,2
41211,15378,Directed,2
31381,15379,Directed,2
5142,15380,Directed,2
15721,15380,Directed,2
36719,15381,Directed,2
42541,15382,Directed,2
4691,15383,Directed,2
42449,15385,Directed,2
36719,15386,Directed,2
41769,15388,Directed,2
40268,15389,Directed,2
42692,15389,Directed,2
32584,15390,Directed,2
26912,15391,Directed,2
41144,15392,Directed,2
36719,15393,Directed,2
8954,15394,Directed,2
23758,15395,Directed,2
40596,15396,Directed,2
36719,15397,Directed,2
8954,15398,Directed,2
36719,15399,Directed,2
26912,15400,Directed,2
12135,15401,Directed,2
39619,15402,Directed,2
42148,15403,Directed,2
11424,15404,Directed,2
36719,15405,Directed,2
14182,15406,Directed,2
32611,15407,Directed,2
42918,15407,Directed,2
30303,15408,Directed,2
23195,15409,Directed,2
15721,15410,Directed,2
17017,15410,Directed,2
43434,15410,Directed,2
25177,15411,Directed,2
32203,15414,Directed,2
42037,15415,Directed,2
41449,15416,Directed,2
15087,15417,Directed,2
28106,15418,Directed,2
43252,15418,Directed,2
40800,15419,Directed,2
42037,15420,Directed,2
42621,15421,Directed,2
36719,15422,Directed,2
36087,15423,Directed,2
17017,15424,Directed,2
41182,15425,Directed,2
9507,15426,Directed,2
41252,15427,Directed,2
17670,15428,Directed,2
41861,15429,Directed,2
40931,15431,Directed,2
32203,15432,Directed,2
41346,15433,Directed,2
35789,15434,Directed,2
25177,15435,Directed,2
32610,15435,Directed,2
40380,15436,Directed,2
12982,15437,Directed,2
30979,15438,Directed,2
34282,15439,Directed,2
15721,15440,Directed,2
8954,15441,Directed,2
29797,15441,Directed,2
43023,15441,Directed,2
40378,15442,Directed,2
27202,15444,Directed,2
36719,15445,Directed,2
40032,15446,Directed,2
43244,15447,Directed,2
42342,15448,Directed,2
19184,15449,Directed,2
36719,15449,Directed,2
42037,15450,Directed,2
41010,15451,Directed,2
40966,15452,Directed,2
24957,15453,Directed,2
15234,15454,Directed,2
40641,15455,Directed,2
41973,15455,Directed,2
32223,15456,Directed,2
40943,15456,Directed,2
42396,15457,Directed,2
40551,15458,Directed,2
13650,15459,Directed,2
21260,15459,Directed,2
25177,15459,Directed,2
32613,15459,Directed,2
32871,15459,Directed,2
29893,15460,Directed,2
6154,15461,Directed,2
14123,15461,Directed,2
40533,15461,Directed,2
42449,15462,Directed,2
17529,15463,Directed,2
40457,15464,Directed,2
5710,15465,Directed,2
17670,15467,Directed,2
42486,15468,Directed,2
11329,15469,Directed,2
41128,15469,Directed,2
42807,15469,Directed,2
40836,15470,Directed,2
41557,15471,Directed,2
6303,15472,Directed,2
42635,15473,Directed,2
32871,15474,Directed,2
17529,15475,Directed,2
23882,15476,Directed,2
42882,15476,Directed,2
32913,15477,Directed,2
8954,15478,Directed,2
42610,15478,Directed,2
21127,15479,Directed,2
43165,15479,Directed,2
36719,15480,Directed,2
23758,15481,Directed,2
23758,15482,Directed,2
42037,15483,Directed,2
31722,15484,Directed,2
40966,15484,Directed,2
26480,15485,Directed,2
42692,15486,Directed,2
42358,15487,Directed,2
8954,15488,Directed,2
5710,15490,Directed,2
4374,15491,Directed,2
11388,15492,Directed,2
42918,15493,Directed,2
41421,15494,Directed,2
41515,15495,Directed,2
30360,15496,Directed,2
39619,15498,Directed,2
468,15499,Directed,2
19240,15500,Directed,2
23758,15501,Directed,2
42000,15502,Directed,2
40931,15503,Directed,2
17941,15504,Directed,2
40483,15504,Directed,2
41557,15505,Directed,2
42470,15506,Directed,2
41775,15507,Directed,2
43007,15508,Directed,2
27857,15509,Directed,2
36134,15510,Directed,2
24754,15511,Directed,2
26480,15513,Directed,2
6443,15514,Directed,2
37273,15514,Directed,2
41283,15514,Directed,2
39619,15515,Directed,2
3047,15516,Directed,2
6966,15516,Directed,2
25465,15516,Directed,2
8660,15517,Directed,2
23656,15517,Directed,2
32584,15517,Directed,2
40861,15517,Directed,2
41779,15517,Directed,2
42068,15518,Directed,2
23861,15519,Directed,2
42976,15520,Directed,2
42914,15521,Directed,2
8672,15522,Directed,2
26480,15524,Directed,2
42983,15525,Directed,2
36719,15526,Directed,2
42019,15527,Directed,2
7053,15528,Directed,2
42127,15529,Directed,2
21127,15530,Directed,2
12324,15534,Directed,2
40547,15534,Directed,2
42449,15534,Directed,2
40551,15535,Directed,2
41279,15536,Directed,2
42571,15537,Directed,2
7410,15538,Directed,2
21127,15539,Directed,2
42291,15540,Directed,2
41393,15541,Directed,2
40931,15542,Directed,2
41010,15543,Directed,2
43244,15545,Directed,2
42148,15546,Directed,2
23758,15547,Directed,2
36719,15548,Directed,2
17670,15549,Directed,2
42918,15550,Directed,2
17529,15552,Directed,2
40794,15553,Directed,2
39088,15554,Directed,2
41494,15555,Directed,2
43007,15556,Directed,2
15721,15557,Directed,2
23758,15558,Directed,2
14576,15559,Directed,2
1355,15560,Directed,2
41494,15561,Directed,2
41978,15562,Directed,2
40932,15563,Directed,2
42852,15564,Directed,2
3665,15565,Directed,2
42571,15566,Directed,2
4375,15567,Directed,2
32611,15567,Directed,2
41248,15567,Directed,2
40725,15568,Directed,2
30827,15569,Directed,2
32203,15570,Directed,2
42037,15570,Directed,2
18321,15571,Directed,2
24754,15572,Directed,2
42127,15573,Directed,2
40649,15574,Directed,2
9401,15575,Directed,2
34124,15576,Directed,2
10149,15577,Directed,2
24754,15579,Directed,2
43173,15579,Directed,2
1307,15580,Directed,2
6869,15581,Directed,2
41092,15582,Directed,2
32871,15583,Directed,2
7295,15584,Directed,2
35157,15584,Directed,2
39088,15584,Directed,2
40649,15584,Directed,2
903,15585,Directed,2
40444,15585,Directed,2
17574,15586,Directed,2
17670,15586,Directed,2
23758,15586,Directed,2
41374,15587,Directed,2
10149,15588,Directed,2
8954,15589,Directed,2
43259,15589,Directed,2
2297,15590,Directed,2
40719,15590,Directed,2
36719,15591,Directed,2
28701,15592,Directed,2
34972,15593,Directed,2
42876,15595,Directed,2
26912,15596,Directed,2
39619,15596,Directed,2
40457,15596,Directed,2
40598,15596,Directed,2
5038,15597,Directed,2
17670,15597,Directed,2
32611,15598,Directed,2
3665,15600,Directed,2
33400,15600,Directed,2
41742,15601,Directed,2
41861,15602,Directed,2
40596,15603,Directed,2
23758,15604,Directed,2
42451,15605,Directed,2
42127,15606,Directed,2
39619,15607,Directed,2
6303,15609,Directed,2
11584,15609,Directed,2
40457,15609,Directed,2
40943,15610,Directed,2
40451,15611,Directed,2
33967,15612,Directed,2
40561,15613,Directed,2
8660,15614,Directed,2
12117,15614,Directed,2
33804,15614,Directed,2
41018,15614,Directed,2
41144,15614,Directed,2
42918,15615,Directed,2
23758,15616,Directed,2
41438,15617,Directed,2
41282,15618,Directed,2
41091,15619,Directed,2
29143,15620,Directed,2
7883,15621,Directed,2
6869,15622,Directed,2
42281,15623,Directed,2
42148,15625,Directed,2
8399,15626,Directed,2
43259,15627,Directed,2
32871,15628,Directed,2
15531,15629,Directed,2
24754,15630,Directed,2
32610,15630,Directed,2
30360,15631,Directed,2
24754,15632,Directed,2
43289,15632,Directed,2
40527,15633,Directed,2
6633,15634,Directed,2
23758,15634,Directed,2
36719,15634,Directed,2
13308,15635,Directed,2
43440,15636,Directed,2
30360,15638,Directed,2
54,15639,Directed,2
40858,15639,Directed,2
42610,15640,Directed,2
43135,15641,Directed,2
42622,15642,Directed,2
17670,15643,Directed,2
42084,15644,Directed,2
31123,15645,Directed,2
3665,15646,Directed,2
36719,15647,Directed,2
39619,15647,Directed,2
40596,15647,Directed,2
40533,15648,Directed,2
42914,15650,Directed,2
32610,15651,Directed,2
41010,15651,Directed,2
42257,15652,Directed,2
5038,15653,Directed,2
37401,15653,Directed,2
40032,15653,Directed,2
40596,15653,Directed,2
40603,15653,Directed,2
40527,15654,Directed,2
1277,15655,Directed,2
39619,15656,Directed,2
17670,15657,Directed,2
42470,15658,Directed,2
42449,15659,Directed,2
2297,15660,Directed,2
42470,15660,Directed,2
43440,15660,Directed,2
39088,15661,Directed,2
39088,15662,Directed,2
8954,15663,Directed,2
40641,15664,Directed,2
28551,15665,Directed,2
43415,15665,Directed,2
40433,15666,Directed,2
27755,15667,Directed,2
42493,15668,Directed,2
42610,15669,Directed,2
6303,15670,Directed,2
8954,15670,Directed,2
41494,15671,Directed,2
2469,15672,Directed,2
8660,15673,Directed,2
54,15674,Directed,2
32610,15674,Directed,2
41494,15674,Directed,2
39619,15675,Directed,2
40214,15676,Directed,2
39619,15677,Directed,2
42852,15678,Directed,2
8954,15679,Directed,2
27755,15680,Directed,2
20707,15681,Directed,2
41015,15682,Directed,2
15087,15683,Directed,2
21127,15684,Directed,2
43036,15685,Directed,2
8954,15686,Directed,2
17670,15687,Directed,2
32611,15688,Directed,2
40268,15689,Directed,2
54,15690,Directed,2
11294,15691,Directed,2
16193,15691,Directed,2
39619,15691,Directed,2
12201,15692,Directed,2
41494,15693,Directed,2
32871,15694,Directed,2
40886,15695,Directed,2
41729,15696,Directed,2
42449,15697,Directed,2
36719,15698,Directed,2
43198,15699,Directed,2
42899,15700,Directed,2
21127,15702,Directed,2
17574,15703,Directed,2
41202,15703,Directed,2
2469,15704,Directed,2
42976,15705,Directed,2
20173,15706,Directed,2
18110,15707,Directed,2
24754,15708,Directed,2
41091,15709,Directed,2
21127,15710,Directed,2
43165,15711,Directed,2
32611,15712,Directed,2
40641,15713,Directed,2
42925,15714,Directed,2
41877,15715,Directed,2
42868,15715,Directed,2
43301,15716,Directed,2
41877,15717,Directed,2
41282,15719,Directed,2
40692,15720,Directed,2
39619,15722,Directed,2
40551,15723,Directed,2
42127,15724,Directed,2
7039,15725,Directed,2
42037,15726,Directed,2
41421,15727,Directed,2
30089,15728,Directed,2
38140,15729,Directed,2
31123,15730,Directed,2
23758,15732,Directed,2
39619,15733,Directed,2
32203,15734,Directed,2
42515,15735,Directed,2
29893,15736,Directed,2
30360,15737,Directed,2
40032,15739,Directed,2
9374,15740,Directed,2
42037,15741,Directed,2
42918,15742,Directed,2
6400,15743,Directed,2
8894,15743,Directed,2
40402,15744,Directed,2
17585,15745,Directed,2
40641,15745,Directed,2
40547,15746,Directed,2
19271,15747,Directed,2
6154,15748,Directed,2
36719,15749,Directed,2
23758,15750,Directed,2
2469,15751,Directed,2
41848,15752,Directed,2
25177,15753,Directed,2
32203,15753,Directed,2
40879,15753,Directed,2
42610,15754,Directed,2
41775,15755,Directed,2
40903,15756,Directed,2
42692,15757,Directed,2
38040,15758,Directed,2
36719,15759,Directed,2
26912,15760,Directed,2
42470,15760,Directed,2
29638,15761,Directed,2
40641,15762,Directed,2
729,15763,Directed,2
7295,15764,Directed,2
40754,15765,Directed,2
43394,15766,Directed,2
34130,15767,Directed,2
33903,15768,Directed,2
37437,15769,Directed,2
39088,15770,Directed,2
41667,15771,Directed,2
42610,15772,Directed,2
40032,15773,Directed,2
36719,15774,Directed,2
12721,15775,Directed,2
17670,15776,Directed,2
3665,15777,Directed,2
32217,15778,Directed,2
7982,15779,Directed,2
41973,15780,Directed,2
42610,15781,Directed,2
42037,15782,Directed,2
29791,15783,Directed,2
41735,15784,Directed,2
23758,15785,Directed,2
32610,15786,Directed,2
42969,15786,Directed,2
42256,15787,Directed,2
30360,15788,Directed,2
23758,15789,Directed,2
39619,15790,Directed,2
8236,15791,Directed,2
40641,15792,Directed,2
24754,15793,Directed,2
41641,15793,Directed,2
41494,15794,Directed,2
36719,15795,Directed,2
23758,15796,Directed,2
42621,15797,Directed,2
42401,15798,Directed,2
36719,15799,Directed,2
24940,15800,Directed,2
40268,15801,Directed,2
40832,15801,Directed,2
43296,15802,Directed,2
40931,15803,Directed,2
25177,15804,Directed,2
27332,15804,Directed,2
17529,15805,Directed,2
10372,15806,Directed,2
41494,15807,Directed,2
32611,15808,Directed,2
32611,15809,Directed,2
32866,15810,Directed,2
24754,15811,Directed,2
36719,15812,Directed,2
8954,15813,Directed,2
35750,15813,Directed,2
43165,15814,Directed,2
41494,15815,Directed,2
42037,15815,Directed,2
42683,15815,Directed,2
24754,15816,Directed,2
9679,15817,Directed,2
9358,15818,Directed,2
23758,15819,Directed,2
43165,15820,Directed,2
42456,15821,Directed,2
24754,15822,Directed,2
40547,15822,Directed,2
42291,15823,Directed,2
4635,15824,Directed,2
40462,15825,Directed,2
43355,15826,Directed,2
6443,15828,Directed,2
20118,15829,Directed,2
21260,15830,Directed,2
32610,15831,Directed,2
39088,15831,Directed,2
6303,15832,Directed,2
43289,15833,Directed,2
32871,15834,Directed,2
18188,15835,Directed,2
41393,15835,Directed,2
42377,15836,Directed,2
41491,15837,Directed,2
16361,15838,Directed,2
36719,15840,Directed,2
32871,15841,Directed,2
42512,15842,Directed,2
41779,15843,Directed,2
36134,15844,Directed,2
20707,15845,Directed,2
42918,15846,Directed,2
18183,15847,Directed,2
23758,15848,Directed,2
32610,15848,Directed,2
42517,15849,Directed,2
17017,15850,Directed,2
42517,15851,Directed,2
40903,15852,Directed,2
23758,15853,Directed,2
15721,15854,Directed,2
8549,15855,Directed,2
39330,15856,Directed,2
43007,15857,Directed,2
42127,15858,Directed,2
4955,15859,Directed,2
16361,15859,Directed,2
17017,15859,Directed,2
27755,15859,Directed,2
32611,15859,Directed,2
2297,15860,Directed,2
41015,15861,Directed,2
11584,15862,Directed,2
36719,15863,Directed,2
11512,15864,Directed,2
42778,15864,Directed,2
24754,15865,Directed,2
40966,15866,Directed,2
41775,15867,Directed,2
8954,15868,Directed,2
17670,15869,Directed,2
2297,15870,Directed,2
39619,15872,Directed,2
31123,15873,Directed,2
27755,15874,Directed,2
14279,15875,Directed,2
13981,15876,Directed,2
43022,15876,Directed,2
40584,15877,Directed,2
42434,15878,Directed,2
16361,15879,Directed,2
43007,15879,Directed,2
42451,15880,Directed,2
42019,15881,Directed,2
41010,15882,Directed,2
41468,15883,Directed,2
32871,15884,Directed,2
42918,15885,Directed,2
42914,15886,Directed,2
6303,15887,Directed,2
42953,15888,Directed,2
506,15889,Directed,2
40849,15889,Directed,2
8954,15891,Directed,2
36719,15892,Directed,2
40861,15893,Directed,2
40401,15894,Directed,2
20805,15895,Directed,2
1355,15896,Directed,2
32420,15897,Directed,2
41714,15898,Directed,2
42692,15898,Directed,2
32611,15899,Directed,2
14279,15900,Directed,2
41494,15901,Directed,2
40832,15902,Directed,2
40966,15903,Directed,2
36719,15904,Directed,2
39619,15904,Directed,2
40032,15905,Directed,2
42795,15905,Directed,2
17941,15906,Directed,2
33966,15908,Directed,2
20118,15909,Directed,2
42053,15909,Directed,2
42936,15909,Directed,2
43296,15909,Directed,2
41742,15911,Directed,2
9535,15912,Directed,2
42929,15912,Directed,2
23758,15913,Directed,2
42451,15914,Directed,2
42953,15915,Directed,2
40334,15916,Directed,2
40533,15916,Directed,2
19343,15917,Directed,2
42099,15918,Directed,2
40032,15919,Directed,2
40547,15920,Directed,2
30370,15921,Directed,2
40864,15921,Directed,2
26912,15922,Directed,2
40902,15922,Directed,2
39619,15923,Directed,2
11512,15924,Directed,2
24754,15925,Directed,2
42621,15926,Directed,2
30360,15927,Directed,2
1355,15928,Directed,2
8954,15929,Directed,2
42969,15931,Directed,2
6938,15932,Directed,2
23195,15932,Directed,2
33946,15932,Directed,2
42470,15932,Directed,2
41748,15933,Directed,2
41742,15934,Directed,2
36719,15935,Directed,2
40931,15936,Directed,2
41597,15937,Directed,2
30360,15938,Directed,2
23576,15939,Directed,2
26043,15941,Directed,2
43244,15942,Directed,2
40533,15943,Directed,2
2297,15944,Directed,2
2297,15945,Directed,2
42148,15946,Directed,2
30084,15947,Directed,2
17670,15948,Directed,2
42610,15949,Directed,2
42914,15949,Directed,2
40032,15950,Directed,2
23758,15952,Directed,2
42446,15953,Directed,2
17670,15954,Directed,2
8954,15955,Directed,2
23758,15956,Directed,2
39619,15956,Directed,2
2297,15957,Directed,2
30827,15958,Directed,2
32610,15958,Directed,2
41712,15958,Directed,2
42498,15958,Directed,2
43300,15958,Directed,2
32300,15959,Directed,2
23758,15960,Directed,2
4375,15961,Directed,2
7410,15961,Directed,2
40943,15961,Directed,2
41557,15961,Directed,2
42778,15961,Directed,2
10149,15962,Directed,2
16361,15962,Directed,2
19184,15962,Directed,2
27755,15962,Directed,2
30889,15962,Directed,2
32871,15962,Directed,2
43415,15962,Directed,2
8954,15963,Directed,2
40902,15963,Directed,2
41769,15963,Directed,2
42084,15963,Directed,2
8954,15964,Directed,2
43259,15964,Directed,2
4375,15965,Directed,2
17403,15966,Directed,2
42084,15967,Directed,2
41144,15968,Directed,2
43296,15969,Directed,2
41861,15970,Directed,2
41712,15971,Directed,2
4375,15972,Directed,2
26480,15973,Directed,2
8954,15974,Directed,2
28741,15975,Directed,2
41954,15976,Directed,2
30416,15977,Directed,2
41372,15977,Directed,2
42038,15977,Directed,2
41027,15978,Directed,2
36719,15979,Directed,2
39619,15979,Directed,2
40931,15980,Directed,2
21127,15981,Directed,2
39619,15982,Directed,2
39619,15983,Directed,2
40641,15983,Directed,2
39619,15984,Directed,2
40551,15985,Directed,2
17941,15986,Directed,2
42976,15987,Directed,2
42912,15988,Directed,2
42127,15989,Directed,2
6303,15990,Directed,2
42127,15991,Directed,2
16464,15992,Directed,2
36238,15993,Directed,2
21127,15994,Directed,2
27755,15995,Directed,2
23758,15996,Directed,2
19343,15997,Directed,2
42610,15998,Directed,2
42127,15999,Directed,2
22215,16000,Directed,2
36719,16001,Directed,2
17941,16002,Directed,2
15443,16003,Directed,2
18110,16003,Directed,2
36719,16003,Directed,2
39619,16003,Directed,2
40641,16003,Directed,2
40886,16004,Directed,2
42470,16005,Directed,2
6309,16006,Directed,2
42148,16007,Directed,2
32610,16008,Directed,2
30154,16009,Directed,2
41237,16010,Directed,2
17529,16011,Directed,2
13308,16012,Directed,2
40547,16013,Directed,2
41877,16013,Directed,2
42037,16014,Directed,2
42470,16015,Directed,2
40641,16016,Directed,2
23758,16017,Directed,2
43289,16018,Directed,2
13426,16019,Directed,2
42969,16020,Directed,2
42571,16021,Directed,2
41775,16022,Directed,2
25178,16023,Directed,2
41775,16023,Directed,2
40599,16024,Directed,2
40374,16025,Directed,2
42516,16026,Directed,2
41775,16027,Directed,2
32203,16028,Directed,2
42925,16029,Directed,2
42918,16030,Directed,2
34619,16031,Directed,2
41013,16032,Directed,2
42960,16033,Directed,2
12982,16034,Directed,2
41494,16035,Directed,2
42285,16036,Directed,2
36719,16037,Directed,2
17670,16038,Directed,2
42541,16039,Directed,2
42126,16040,Directed,2
2469,16041,Directed,2
24209,16042,Directed,2
8954,16043,Directed,2
8954,16044,Directed,2
41729,16045,Directed,2
42148,16046,Directed,2
41494,16047,Directed,2
36087,16048,Directed,2
42580,16049,Directed,2
12201,16050,Directed,2
23758,16051,Directed,2
42148,16052,Directed,2
38016,16053,Directed,2
42037,16054,Directed,2
40822,16055,Directed,2
2469,16056,Directed,2
42692,16057,Directed,2
36719,16058,Directed,2
27027,16059,Directed,2
41605,16059,Directed,2
36719,16060,Directed,2
32610,16061,Directed,2
41557,16062,Directed,2
41714,16062,Directed,2
40547,16063,Directed,2
21127,16065,Directed,2
6967,16066,Directed,2
42914,16067,Directed,2
42037,16068,Directed,2
42852,16069,Directed,2
40832,16070,Directed,2
41252,16070,Directed,2
22879,16071,Directed,2
42918,16072,Directed,2
40032,16073,Directed,2
32871,16074,Directed,2
6303,16075,Directed,2
40722,16075,Directed,2
23758,16076,Directed,2
42330,16077,Directed,2
42613,16078,Directed,2
14279,16079,Directed,2
33804,16080,Directed,2
43244,16080,Directed,2
40268,16081,Directed,2
40596,16082,Directed,2
42610,16082,Directed,2
42753,16083,Directed,2
40943,16084,Directed,2
36719,16086,Directed,2
40268,16087,Directed,2
42517,16088,Directed,2
8796,16089,Directed,2
42833,16089,Directed,2
41712,16090,Directed,2
42541,16091,Directed,2
42621,16092,Directed,2
23758,16093,Directed,2
41314,16094,Directed,2
19184,16095,Directed,2
41010,16096,Directed,2
41916,16096,Directed,2
43301,16098,Directed,2
43259,16099,Directed,2
31123,16100,Directed,2
8549,16101,Directed,2
40268,16102,Directed,2
9401,16103,Directed,2
33410,16104,Directed,2
36719,16105,Directed,2
42384,16106,Directed,2
43291,16106,Directed,2
40802,16107,Directed,2
24754,16108,Directed,2
13426,16109,Directed,2
25178,16110,Directed,2
41639,16111,Directed,2
40930,16112,Directed,2
42082,16112,Directed,2
23882,16113,Directed,2
4374,16114,Directed,2
39088,16114,Directed,2
39972,16115,Directed,2
24754,16116,Directed,2
30360,16117,Directed,2
23882,16118,Directed,2
41742,16119,Directed,2
7037,16120,Directed,2
40902,16121,Directed,2
43289,16122,Directed,2
6478,16123,Directed,2
41421,16124,Directed,2
40864,16125,Directed,2
11527,16126,Directed,2
42478,16126,Directed,2
43259,16126,Directed,2
40250,16127,Directed,2
26480,16128,Directed,2
42129,16128,Directed,2
5054,16129,Directed,2
36168,16129,Directed,2
41775,16130,Directed,2
42610,16131,Directed,2
25177,16132,Directed,2
40932,16132,Directed,2
32223,16133,Directed,2
43259,16134,Directed,2
16651,16135,Directed,2
8954,16136,Directed,2
25282,16137,Directed,2
42250,16138,Directed,2
41144,16139,Directed,2
41748,16139,Directed,2
42621,16139,Directed,2
41144,16140,Directed,2
40641,16141,Directed,2
6400,16142,Directed,2
17670,16143,Directed,2
24754,16144,Directed,2
9358,16145,Directed,2
16361,16145,Directed,2
32871,16145,Directed,2
40879,16145,Directed,2
41449,16145,Directed,2
43259,16145,Directed,2
43092,16146,Directed,2
32611,16148,Directed,2
29638,16149,Directed,2
19184,16150,Directed,2
41421,16150,Directed,2
43373,16151,Directed,2
40679,16152,Directed,2
41443,16152,Directed,2
36719,16153,Directed,2
23758,16155,Directed,2
41951,16156,Directed,2
42610,16156,Directed,2
23758,16157,Directed,2
36719,16157,Directed,2
